version,version_id,name,star,use,own,use_rate,own_rate,collection,rank_class
v4.0(Phase I),21,Aloy,5,6,36381,0.1,37.1,-,f
v4.0(Phase I),21,Nilou,5,10776,35073,30.7,35.8,-,a
v4.0(Phase I),21,Dehya,5,1560,34689,4.5,35.4,-,f
v4.0(Phase I),21,Tartaglia,5,13761,34518,39.9,35.2,-,s
v4.0(Phase I),21,Xiao,5,1581,30951,5.1,31.6,-,b
v4.0(Phase I),21,Shenhe,5,10008,29772,33.6,30.4,-,a
v4.0(Phase I),21,Kamisato Ayato,5,7674,26496,29.0,27.0,-,a
v4.0(Phase I),21,Baizhu,5,9174,23898,38.4,24.4,-,s
v4.0(Phase I),21,Klee,5,1023,23442,4.4,23.9,-,f
v4.0(Phase I),21,Cyno,5,2043,20790,9.8,21.2,-,b
v4.0(Phase I),21,Eula,5,771,19557,3.9,19.9,-,f
v4.0(Phase I),21,Arataki Itto,5,840,17307,4.9,17.6,-,f
v4.0(Phase I),21,Lyney,5,7218,16404,44.0,16.7,-,s
v4.0(Phase I),21,Albedo,5,654,15960,4.1,16.3,-,f
v4.0(Phase II),22,Lisa,4,33,88530,0.1,100.0,-,f
v4.0(Phase II),22,Kaeya,4,387,88530,0.4,100.0,-,f
v4.0(Phase II),22,Ambor,4,30,88530,0.1,100.0,-,f
v4.0(Phase II),22,Collei,4,462,88530,0.5,100.0,-,f
v4.0(Phase II),22,Barbara,4,3039,88530,3.4,100.0,-,f
v4.0(Phase II),22,Noelle,4,153,88530,0.2,100.0,-,f
v4.0(Phase II),22,Xiangling,4,54732,88530,61.9,100.0,-,s
v4.0(Phase II),22,Bennett,4,73788,88404,83.5,99.9,-,s1
v4.0(Phase II),22,Xingqiu,4,63972,88059,72.6,99.9,-,s1
v4.0(Phase II),22,Lynette,4,891,87600,1.0,98.9,-,f
v4.0(Phase II),22,Layla,4,3057,87582,3.5,98.9,-,f
v4.0(Phase II),22,Faruzan,4,10314,86952,11.9,98.2,-,b
v4.0(Phase II),22,Dori,4,60,86658,0.1,97.9,-,f
v4.0(Phase II),22,Ningguang,4,114,86460,0.1,97.7,-,f
v4.0(Phase II),22,Rosaria,4,1083,86373,1.3,97.6,-,f
v4.0(Phase II),22,Shikanoin Heizou,4,126,86202,0.1,97.4,-,f
v4.0(Phase II),22,Beidou,4,1959,85977,2.3,97.1,-,f
v4.0(Phase II),22,Kuki Shinobu,4,43140,85644,50.4,96.7,-,s
v4.0(Phase II),22,Sayu,4,57,85539,0.1,96.6,-,f
v4.0(Phase II),22,Fischl,4,4797,84885,5.7,95.9,-,b
v4.0(Phase II),22,Yun Jin,4,1116,84594,1.3,95.6,-,f
v4.0(Phase II),22,Sucrose,4,828,84549,1.0,95.5,-,f
v4.0(Phase II),22,Yanfei,4,501,84495,0.6,95.4,-,f
v4.0(Phase II),22,Yaoyao,4,2943,84270,3.5,95.2,-,f
v4.0(Phase II),22,Diona,4,2898,83472,3.5,94.3,-,f
v4.0(Phase II),22,Razor,4,42,83280,0.1,94.1,-,f
v4.0(Phase II),22,Thoma,4,774,82518,0.9,93.2,-,f
v4.0(Phase II),22,Kujou Sara,4,3672,82170,4.5,92.8,-,f
v4.0(Phase II),22,Chongyun,4,69,82041,0.1,92.7,-,f
v4.0(Phase II),22,Xinyan,4,18,81939,0.1,92.6,-,f
v4.0(Phase II),22,Kaedehara Kazuha,5,64110,80979,79.2,91.5,-,s1
v4.0(Phase II),22,Nahida,5,60771,78102,77.8,88.2,-,s1
v4.0(Phase II),22,Gorou,4,822,77643,1.1,87.7,-,f
v4.0(Phase II),22,Candace,4,63,77007,0.1,87.0,-,f
v4.0(Phase II),22,Yelan,5,60012,75357,79.6,85.1,-,s1
v4.0(Phase II),22,Zhongli,5,43317,73800,58.7,83.4,-,s
v4.0(Phase II),22,Keqing,5,3273,71886,4.6,81.2,-,f
v4.0(Phase II),22,Diluc,5,948,71640,1.3,80.9,-,f
v4.0(Phase II),22,Jean,5,1149,71532,1.6,80.8,-,f
v4.0(Phase II),22,Mona,5,7095,71418,9.9,80.7,-,b
v4.0(Phase II),22,Qiqi,5,249,71073,0.4,80.3,-,f
v4.0(Phase II),22,Mika,4,441,67620,0.7,76.4,-,f
v4.0(Phase II),22,Raiden Shogun,5,38346,63039,60.8,71.2,-,s
v4.0(Phase II),22,Tighnari,5,3855,59646,6.5,67.4,-,b
v4.0(Phase II),22,Kaveh,4,252,56142,0.4,63.4,-,f
v4.0(Phase II),22,Kirara,4,858,53937,1.6,60.9,-,f
v4.0(Phase II),22,Ayaka,5,11151,49059,22.7,55.4,-,a
v4.0(Phase II),22,Sangonomiya Kokomi,5,27666,47058,58.8,53.2,-,s
v4.0(Phase II),22,Freminet,4,39,40260,0.1,45.5,-,f
v4.0(Phase II),22,Hu Tao,5,15633,39786,39.3,44.9,-,s
v4.0(Phase II),22,Ganyu,5,2313,38091,6.1,43.0,-,b
v4.0(Phase II),22,Alhaitham,5,18717,36684,51.0,41.4,-,s
v4.0(Phase II),22,Venti,5,2715,36531,7.4,41.3,-,b
v4.0(Phase II),22,Yae Miko,5,9900,36156,27.4,40.8,-,a
v4.0(Phase II),22,Wanderer,5,9732,36120,26.9,40.8,-,a
v4.0(Phase II),22,Tartaglia,5,15753,36156,43.6,40.8,-,s
v4.0(Phase II),22,Dehya,5,1464,33243,4.4,37.5,-,f
v4.0(Phase II),22,Yoimiya,5,3744,31839,11.8,36.0,-,b
v4.0(Phase II),22,Aloy,5,33,28572,0.1,32.3,-,f
v4.0(Phase II),22,Nilou,5,7515,28395,26.5,32.1,-,a
v4.0(Phase II),22,Xiao,5,1728,28011,6.2,31.6,-,b
v4.0(Phase II),22,Shenhe,5,6987,24387,28.7,27.5,-,a
v4.0(Phase II),22,Kamisato Ayato,5,6426,22341,28.8,25.2,-,a
v4.0(Phase II),22,Klee,5,1113,19992,5.6,22.6,-,b
v4.0(Phase II),22,Baizhu,5,6699,19821,33.8,22.4,-,a
v4.0(Phase II),22,Cyno,5,1848,18498,10.0,20.9,-,b
v4.0(Phase II),22,Eula,5,858,16041,5.3,18.1,-,b
v4.0(Phase II),22,Lyney,5,7584,15846,47.9,17.9,-,s
v4.0(Phase II),22,Arataki Itto,5,762,14535,5.2,16.4,-,b
v4.0(Phase II),22,Albedo,5,633,13203,4.8,14.9,-,f
v4.1(Phase I),23,Lisa,4,39,118251,0.1,100.0,-,f
v4.1(Phase I),23,Kaeya,4,390,118251,0.3,100.0,-,f
v4.1(Phase I),23,Ambor,4,45,118251,0.1,100.0,-,f
v4.1(Phase I),23,Collei,4,855,118251,0.7,100.0,-,f
v4.1(Phase I),23,Barbara,4,5004,118251,4.2,100.0,-,f
v4.1(Phase I),23,Xingqiu,4,76779,118206,65.0,100.0,-,s
v4.1(Phase I),23,Noelle,4,177,118251,0.1,100.0,-,f
v4.1(Phase I),23,Xiangling,4,49191,118251,41.6,100.0,-,s
v4.1(Phase I),23,Bennett,4,73155,118152,61.9,99.9,-,s
v4.1(Phase I),23,Lynette,4,516,118152,0.4,99.9,-,f
v4.1(Phase I),23,Layla,4,4329,117081,3.7,99.0,-,f
v4.1(Phase I),23,Fischl,4,9303,116919,8.0,98.9,-,b
v4.1(Phase I),23,Faruzan,4,11424,116295,9.8,98.3,-,b
v4.1(Phase I),23,Dori,4,180,116058,0.2,98.1,-,f
v4.1(Phase I),23,Diona,4,6366,116058,5.5,98.1,-,b
v4.1(Phase I),23,Ningguang,4,108,115815,0.1,97.9,-,f
v4.1(Phase I),23,Rosaria,4,1767,115620,1.5,97.8,-,f
v4.1(Phase I),23,Shikanoin Heizou,4,78,115479,0.1,97.7,-,f
v4.1(Phase I),23,Beidou,4,1512,115374,1.3,97.6,-,f
v4.1(Phase I),23,Kuki Shinobu,4,59304,114735,51.7,97.0,-,s
v4.1(Phase I),23,Sayu,4,75,114750,0.1,97.0,-,f
v4.1(Phase I),23,Yun Jin,4,2007,113838,1.8,96.3,-,f
v4.1(Phase I),23,Yanfei,4,453,113736,0.4,96.2,-,f
v4.1(Phase I),23,Sucrose,4,1353,113685,1.2,96.1,-,f
v4.1(Phase I),23,Yaoyao,4,5880,113241,5.2,95.8,-,b
v4.1(Phase I),23,Razor,4,45,112392,0.1,95.0,-,f
v4.1(Phase I),23,Thoma,4,1104,111555,1.0,94.3,-,f
v4.1(Phase I),23,Chongyun,4,117,111165,0.1,94.0,-,f
v4.1(Phase I),23,Xinyan,4,15,111096,0.1,93.9,-,f
v4.1(Phase I),23,Kujou Sara,4,2712,110904,2.4,93.8,-,f
v4.1(Phase I),23,Kaedehara Kazuha,5,90801,110475,82.2,93.4,-,s1
v4.1(Phase I),23,Nahida,5,88287,106257,83.1,89.9,-,s1
v4.1(Phase I),23,Gorou,4,831,105513,0.8,89.2,-,f
v4.1(Phase I),23,Candace,4,57,104235,0.1,88.1,-,f
v4.1(Phase I),23,Zhongli,5,69315,103284,67.1,87.3,-,s
v4.1(Phase I),23,Yelan,5,70659,100923,70.0,85.3,-,s1
v4.1(Phase I),23,Diluc,5,732,99258,0.7,83.9,-,f
v4.1(Phase I),23,Jean,5,2406,98808,2.4,83.6,-,f
v4.1(Phase I),23,Keqing,5,2388,98718,2.4,83.5,-,f
v4.1(Phase I),23,Mona,5,14244,98781,14.4,83.5,-,b
v4.1(Phase I),23,Qiqi,5,510,98640,0.5,83.4,-,f
v4.1(Phase I),23,Mika,4,414,90447,0.5,76.5,-,f
v4.1(Phase I),23,Raiden Shogun,5,35361,85932,41.1,72.7,-,s
v4.1(Phase I),23,Tighnari,5,11082,82206,13.5,69.5,-,b
v4.1(Phase I),23,Kaveh,4,303,78318,0.4,66.2,-,f
v4.1(Phase I),23,Kirara,4,1116,75729,1.5,64.0,-,f
v4.1(Phase I),23,Ayaka,5,20655,68382,30.2,57.8,-,a
v4.1(Phase I),23,Sangonomiya Kokomi,5,39540,66261,59.7,56.0,-,s
v4.1(Phase I),23,Hu Tao,5,19446,59346,32.8,50.2,-,a
v4.1(Phase I),23,Freminet,4,81,56433,0.1,47.7,-,f
v4.1(Phase I),23,Ganyu,5,5055,54504,9.3,46.1,-,b
v4.1(Phase I),23,Alhaitham,5,34680,53934,64.3,45.6,-,s
v4.1(Phase I),23,Neuvillette,5,32946,53907,61.1,45.6,-,s
v4.1(Phase I),23,Yae Miko,5,18912,52974,35.7,44.8,-,s
v4.1(Phase I),23,Venti,5,3249,51990,6.2,44.0,-,b
v4.1(Phase I),23,Tartaglia,5,22461,50934,44.1,43.1,-,s
v4.1(Phase I),23,Wanderer,5,10473,49719,21.1,42.0,-,a
v4.1(Phase I),23,Dehya,5,1848,48807,3.8,41.3,-,f
v4.1(Phase I),23,Yoimiya,5,6519,44868,14.5,37.9,-,b
v4.1(Phase I),23,Aloy,5,12,44181,0.1,37.4,-,f
v4.1(Phase I),23,Nilou,5,13143,41709,31.5,35.3,-,a
v4.1(Phase I),23,Xiao,5,1533,38691,4.0,32.7,-,f
v4.1(Phase I),23,Shenhe,5,11937,35472,33.7,30.0,-,a
v4.1(Phase I),23,Kamisato Ayato,5,6756,33558,20.1,28.4,-,a
v4.1(Phase I),23,Baizhu,5,17616,30882,57.0,26.1,-,s
v4.1(Phase I),23,Klee,5,1092,28515,3.8,24.1,-,f
v4.1(Phase I),23,Cyno,5,1455,26676,5.5,22.6,-,b
v4.1(Phase I),23,Eula,5,873,23715,3.7,20.1,-,f
v4.1(Phase I),23,Arataki Itto,5,795,21279,3.7,18.0,-,f
v4.1(Phase I),23,Lyney,5,6075,20172,30.1,17.1,-,a
v4.1(Phase I),23,Albedo,5,780,19902,3.9,16.8,-,f
v4.1(Phase II),24,Lisa,4,102,105273,0.1,100.0,-,f
v4.1(Phase II),24,Kaeya,4,495,105273,0.5,100.0,-,f
v4.1(Phase II),24,Ambor,4,129,105273,0.1,100.0,-,f
v4.1(Phase II),24,Collei,4,558,105273,0.5,100.0,-,f
v4.1(Phase II),24,Barbara,4,4167,105273,4.0,100.0,-,f
v4.1(Phase II),24,Noelle,4,258,105273,0.2,100.0,-,f
v4.1(Phase II),24,Xiangling,4,28707,105273,27.3,100.0,-,a
v4.1(Phase II),24,Bennett,4,44640,105123,42.5,99.9,-,s
v4.1(Phase II),24,Lynette,4,966,104700,0.9,99.9,-,f
v4.1(Phase II),24,Fischl,4,10365,104811,9.9,99.9,-,b
v4.1(Phase II),24,Xingqiu,4,61152,105207,58.1,99.9,-,s
v4.1(Phase II),24,Diona,4,4488,104241,4.3,99.0,-,f
v4.1(Phase II),24,Layla,4,4374,104004,4.2,98.8,-,f
v4.1(Phase II),24,Faruzan,4,9588,103452,9.3,98.3,-,b
v4.1(Phase II),24,Rosaria,4,1428,102804,1.4,97.7,-,f
v4.1(Phase II),24,Dori,4,264,102795,0.3,97.6,-,f
v4.1(Phase II),24,Ningguang,4,180,102546,0.2,97.4,-,f
v4.1(Phase II),24,Shikanoin Heizou,4,171,102567,0.2,97.4,-,f
v4.1(Phase II),24,Beidou,4,882,102141,0.9,97.0,-,f
v4.1(Phase II),24,Sayu,4,156,101991,0.2,96.9,-,f
v4.1(Phase II),24,Kuki Shinobu,4,50637,101763,49.8,96.7,-,s
v4.1(Phase II),24,Yanfei,4,378,101139,0.4,96.1,-,f
v4.1(Phase II),24,Yaoyao,4,5022,101118,5.0,96.1,-,b
v4.1(Phase II),24,Yun Jin,4,990,100956,1.0,95.9,-,f
v4.1(Phase II),24,Sucrose,4,1452,100665,1.4,95.6,-,f
v4.1(Phase II),24,Razor,4,48,99900,0.1,94.9,-,f
v4.1(Phase II),24,Chongyun,4,180,98949,0.2,94.0,-,f
v4.1(Phase II),24,Thoma,4,1017,98526,1.0,93.6,-,f
v4.1(Phase II),24,Xinyan,4,36,98418,0.1,93.5,-,f
v4.1(Phase II),24,Kujou Sara,4,1662,98214,1.7,93.3,-,f
v4.1(Phase II),24,Kaedehara Kazuha,5,74316,97962,75.9,93.1,-,s1
v4.1(Phase II),24,Nahida,5,74244,94896,78.2,90.1,-,s1
v4.1(Phase II),24,Gorou,4,834,93927,0.9,89.2,-,f
v4.1(Phase II),24,Candace,4,204,92829,0.2,88.2,-,f
v4.1(Phase II),24,Zhongli,5,62886,92796,67.8,88.1,-,s
v4.1(Phase II),24,Yelan,5,50448,89286,56.5,84.8,-,s
v4.1(Phase II),24,Diluc,5,765,89160,0.9,84.7,-,f
v4.1(Phase II),24,Keqing,5,2091,89022,2.3,84.6,-,f
v4.1(Phase II),24,Qiqi,5,627,88527,0.7,84.1,-,f
v4.1(Phase II),24,Mona,5,10665,88524,12.0,84.1,-,b
v4.1(Phase II),24,Jean,5,2211,88446,2.5,84.0,-,f
v4.1(Phase II),24,Mika,4,381,81345,0.5,77.3,-,f
v4.1(Phase II),24,Raiden Shogun,5,23535,76059,30.9,72.2,-,a
v4.1(Phase II),24,Neuvillette,5,63159,75369,83.8,71.6,-,s1
v4.1(Phase II),24,Tighnari,5,10422,74283,14.0,70.6,-,b
v4.1(Phase II),24,Kaveh,4,528,72177,0.7,68.6,-,f
v4.1(Phase II),24,Kirara,4,978,68634,1.4,65.2,-,f
v4.1(Phase II),24,Ayaka,5,14427,61080,23.6,58.0,-,a
v4.1(Phase II),24,Sangonomiya Kokomi,5,29913,57921,51.6,55.0,-,s
v4.1(Phase II),24,Freminet,4,48,53562,0.1,50.9,-,f
v4.1(Phase II),24,Hu Tao,5,14247,53397,26.7,50.7,-,a
v4.1(Phase II),24,Ganyu,5,4164,49659,8.4,47.2,-,b
v4.1(Phase II),24,Alhaitham,5,33027,48936,67.5,46.5,-,s
v4.1(Phase II),24,Yae Miko,5,16779,47985,35.0,45.6,-,s
v4.1(Phase II),24,Venti,5,3198,47013,6.8,44.7,-,b
v4.1(Phase II),24,Dehya,5,2055,46785,4.4,44.4,-,f
v4.1(Phase II),24,Wanderer,5,8967,45660,19.6,43.4,-,b
v4.1(Phase II),24,Tartaglia,5,18789,44583,42.1,42.3,-,s
v4.1(Phase II),24,Aloy,5,21,40797,0.1,38.8,-,f
v4.1(Phase II),24,Yoimiya,5,4494,39468,11.4,37.5,-,b
v4.1(Phase II),24,Nilou,5,8244,36966,22.3,35.1,-,a
v4.1(Phase II),24,Xiao,5,1629,35718,4.6,33.9,-,f
v4.1(Phase II),24,Shenhe,5,8628,31752,27.2,30.2,-,a
v4.1(Phase II),24,Kamisato Ayato,5,4200,30888,13.6,29.3,-,b
v4.1(Phase II),24,Baizhu,5,15915,28425,56.0,27.0,-,s
v4.1(Phase II),24,Klee,5,1272,26430,4.8,25.1,-,f
v4.1(Phase II),24,Cyno,5,1308,23724,5.5,22.5,-,b
v4.1(Phase II),24,Eula,5,969,21843,4.4,20.7,-,f
v4.1(Phase II),24,Arataki Itto,5,861,19572,4.4,18.6,-,f
v4.1(Phase II),24,Albedo,5,882,18732,4.7,17.8,-,f
v4.1(Phase II),24,Lyney,5,4452,17634,25.2,16.8,-,a
v4.2(Phase I),25,Lisa,4,96,113160,0.1,100.0,-,f
v4.2(Phase I),25,Kaeya,4,180,113160,0.2,100.0,-,f
v4.2(Phase I),25,Ambor,4,9,113160,0.1,100.0,-,f
v4.2(Phase I),25,Collei,4,444,113160,0.4,100.0,-,f
v4.2(Phase I),25,Barbara,4,3042,113160,2.7,100.0,-,f
v4.2(Phase I),25,Xingqiu,4,64371,113160,56.9,100.0,-,s
v4.2(Phase I),25,Noelle,4,420,113160,0.4,100.0,-,f
v4.2(Phase I),25,Xiangling,4,27108,113160,24.0,100.0,-,a
v4.2(Phase I),25,Beidou,4,1185,112515,1.1,99.9,-,f
v4.2(Phase I),25,Bennett,4,39828,113064,35.2,99.9,-,s
v4.2(Phase I),25,Lynette,4,672,112902,0.6,99.9,-,f
v4.2(Phase I),25,Fischl,4,11682,112671,10.4,99.9,-,b
v4.2(Phase I),25,Diona,4,2430,112107,2.2,99.9,-,f
v4.2(Phase I),25,Layla,4,2916,111624,2.6,98.6,-,f
v4.2(Phase I),25,Dori,4,183,111123,0.2,98.2,-,f
v4.2(Phase I),25,Faruzan,4,4551,110913,4.1,98.0,-,f
v4.2(Phase I),25,Rosaria,4,651,110709,0.6,97.8,-,f
v4.2(Phase I),25,Ningguang,4,126,110484,0.1,97.6,-,f
v4.2(Phase I),25,Shikanoin Heizou,4,636,110205,0.6,97.4,-,f
v4.2(Phase I),25,Sayu,4,288,109611,0.3,96.9,-,f
v4.2(Phase I),25,Kuki Shinobu,4,42330,109179,38.8,96.5,-,s
v4.2(Phase I),25,Yanfei,4,144,108888,0.1,96.2,-,f
v4.2(Phase I),25,Sucrose,4,1092,108801,1.0,96.1,-,f
v4.2(Phase I),25,Yun Jin,4,762,108492,0.7,95.9,-,f
v4.2(Phase I),25,Yaoyao,4,4491,108558,4.1,95.9,-,f
v4.2(Phase I),25,Chongyun,4,45,108504,0.1,95.9,-,f
v4.2(Phase I),25,Thoma,4,672,108228,0.6,95.6,-,f
v4.2(Phase I),25,Razor,4,63,107943,0.1,95.4,-,f
v4.2(Phase I),25,Kujou Sara,4,3321,106638,3.1,94.2,-,f
v4.2(Phase I),25,Xinyan,4,6,106053,0.1,93.7,-,f
v4.2(Phase I),25,Kaedehara Kazuha,5,78537,105150,74.7,92.9,-,s1
v4.2(Phase I),25,Nahida,5,70578,101763,69.4,89.9,-,s
v4.2(Phase I),25,Gorou,4,771,101298,0.8,89.5,-,f
v4.2(Phase I),25,Charlotte,4,6891,100554,6.9,88.9,-,b
v4.2(Phase I),25,Candace,4,87,100266,0.1,88.6,-,f
v4.2(Phase I),25,Zhongli,5,64422,99447,64.8,87.9,-,s
v4.2(Phase I),25,Diluc,5,312,98229,0.3,86.8,-,f
v4.2(Phase I),25,Yelan,5,65184,98091,66.5,86.7,-,s
v4.2(Phase I),25,Mona,5,5826,98145,5.9,86.7,-,b
v4.2(Phase I),25,Keqing,5,4086,97866,4.2,86.5,-,f
v4.2(Phase I),25,Jean,5,19224,97839,19.6,86.5,-,b
v4.2(Phase I),25,Qiqi,5,552,97533,0.6,86.2,-,f
v4.2(Phase I),25,Furina,5,83697,96537,86.7,85.3,-,s1
v4.2(Phase I),25,Mika,4,300,89106,0.3,78.7,-,f
v4.2(Phase I),25,Raiden Shogun,5,43017,85593,50.3,75.6,-,s
v4.2(Phase I),25,Tighnari,5,9480,84531,11.2,74.7,-,b
v4.2(Phase I),25,Kaveh,4,252,78486,0.3,69.4,-,f
v4.2(Phase I),25,Kirara,4,978,77787,1.3,68.7,-,f
v4.2(Phase I),25,Neuvillette,5,65403,73836,88.6,65.2,-,s1
v4.2(Phase I),25,Ayaka,5,5256,68463,7.7,60.5,-,b
v4.2(Phase I),25,Sangonomiya Kokomi,5,32340,66561,48.6,58.8,-,s
v4.2(Phase I),25,Hu Tao,5,13296,59871,22.2,52.9,-,a
v4.2(Phase I),25,Freminet,4,18,59883,0.1,52.9,-,f
v4.2(Phase I),25,Dehya,5,1242,58047,2.1,51.3,-,f
v4.2(Phase I),25,Ganyu,5,1494,56178,2.7,49.6,-,f
v4.2(Phase I),25,Venti,5,4764,55722,8.5,49.2,-,b
v4.2(Phase I),25,Yae Miko,5,18540,53394,34.7,47.2,-,a
v4.2(Phase I),25,Alhaitham,5,23004,48117,47.8,42.5,-,s
v4.2(Phase I),25,Aloy,5,9,46299,0.1,40.9,-,f
v4.2(Phase I),25,Tartaglia,5,10212,45681,22.4,40.4,-,a
v4.2(Phase I),25,Wanderer,5,4002,45294,8.8,40.0,-,b
v4.2(Phase I),25,Yoimiya,5,2787,44382,6.3,39.2,-,b
v4.2(Phase I),25,Nilou,5,7542,42951,17.6,38.0,-,b
v4.2(Phase I),25,Shenhe,5,3141,35886,8.8,31.7,-,b
v4.2(Phase I),25,Xiao,5,1029,35832,2.9,31.7,-,f
v4.2(Phase I),25,Baizhu,5,25539,34821,73.3,30.8,-,s1
v4.2(Phase I),25,Kamisato Ayato,5,4302,31296,13.7,27.7,-,b
v4.2(Phase I),25,Klee,5,555,29268,1.9,25.9,-,f
v4.2(Phase I),25,Eula,5,801,25083,3.2,22.2,-,f
v4.2(Phase I),25,Cyno,5,4728,24504,19.3,21.7,-,b
v4.2(Phase I),25,Arataki Itto,5,600,20991,2.9,18.5,-,f
v4.2(Phase I),25,Albedo,5,612,19608,3.1,17.3,-,f
v4.2(Phase I),25,Lyney,5,2235,17421,12.8,15.4,-,b
v4.2(Phase I),25,Wriothesley,5,3321,14580,22.8,12.9,-,a
v4.2(Phase II),26,Lisa,4,141,111213,0.1,100.0,-,f
v4.2(Phase II),26,Kaeya,4,309,111213,0.3,100.0,-,f
v4.2(Phase II),26,Ambor,4,45,111213,0.1,100.0,-,f
v4.2(Phase II),26,Collei,4,483,111213,0.4,100.0,-,f
v4.2(Phase II),26,Lynette,4,894,111162,0.8,100.0,-,f
v4.2(Phase II),26,Barbara,4,4020,111213,3.6,100.0,-,f
v4.2(Phase II),26,Xingqiu,4,63900,111198,57.5,100.0,-,s
v4.2(Phase II),26,Noelle,4,564,111213,0.5,100.0,-,f
v4.2(Phase II),26,Xiangling,4,25455,111213,22.9,100.0,-,a
v4.2(Phase II),26,Beidou,4,1275,110484,1.2,99.9,-,f
v4.2(Phase II),26,Bennett,4,37212,111048,33.5,99.9,-,a
v4.2(Phase II),26,Fischl,4,11355,110571,10.3,99.9,-,b
v4.2(Phase II),26,Diona,4,2802,110133,2.5,99.0,-,f
v4.2(Phase II),26,Layla,4,3357,109440,3.1,98.4,-,f
v4.2(Phase II),26,Dori,4,177,108720,0.2,97.8,-,f
v4.2(Phase II),26,Faruzan,4,5616,108642,5.2,97.7,-,b
v4.2(Phase II),26,Rosaria,4,711,108387,0.7,97.5,-,f
v4.2(Phase II),26,Kuki Shinobu,4,43170,108363,39.8,97.4,-,s
v4.2(Phase II),26,Shikanoin Heizou,4,732,107928,0.7,97.0,-,f
v4.2(Phase II),26,Ningguang,4,177,107694,0.2,96.8,-,f
v4.2(Phase II),26,Sayu,4,276,107079,0.3,96.3,-,f
v4.2(Phase II),26,Yanfei,4,168,106671,0.2,95.9,-,f
v4.2(Phase II),26,Yaoyao,4,3828,106467,3.6,95.7,-,f
v4.2(Phase II),26,Chongyun,4,69,106413,0.1,95.7,-,f
v4.2(Phase II),26,Sucrose,4,1209,106200,1.1,95.5,-,f
v4.2(Phase II),26,Yun Jin,4,729,106107,0.7,95.4,-,f
v4.2(Phase II),26,Thoma,4,489,105807,0.5,95.1,-,f
v4.2(Phase II),26,Razor,4,81,105417,0.1,94.8,-,f
v4.2(Phase II),26,Freminet,4,72,103551,0.1,93.1,-,f
v4.2(Phase II),26,Kujou Sara,4,2370,103266,2.3,92.9,-,f
v4.2(Phase II),26,Xinyan,4,24,103116,0.1,92.7,-,f
v4.2(Phase II),26,Kaedehara Kazuha,5,78348,102000,76.8,91.7,-,s1
v4.2(Phase II),26,Charlotte,4,7941,100977,7.9,90.8,-,b
v4.2(Phase II),26,Furina,5,88800,99000,89.7,89.0,-,s1
v4.2(Phase II),26,Gorou,4,930,98574,0.9,88.6,-,f
v4.2(Phase II),26,Candace,4,75,97830,0.1,88.0,-,f
v4.2(Phase II),26,Nahida,5,68130,97122,70.1,87.3,-,s1
v4.2(Phase II),26,Zhongli,5,62088,96192,64.5,86.5,-,s
v4.2(Phase II),26,Keqing,5,5187,95385,5.4,85.8,-,b
v4.2(Phase II),26,Mona,5,5334,95163,5.6,85.6,-,b
v4.2(Phase II),26,Diluc,5,528,95160,0.6,85.6,-,f
v4.2(Phase II),26,Jean,5,17796,94959,18.7,85.4,-,b
v4.2(Phase II),26,Qiqi,5,651,94671,0.7,85.1,-,f
v4.2(Phase II),26,Yelan,5,60804,93648,64.9,84.2,-,s
v4.2(Phase II),26,Mika,4,453,88797,0.5,79.8,-,f
v4.2(Phase II),26,Kirara,4,930,84870,1.1,76.3,-,f
v4.2(Phase II),26,Tighnari,5,10206,82683,12.3,74.3,-,b
v4.2(Phase II),26,Raiden Shogun,5,36906,79182,46.6,71.2,-,s
v4.2(Phase II),26,Kaveh,4,303,77505,0.4,69.7,-,f
v4.2(Phase II),26,Neuvillette,5,60291,70008,86.1,62.9,-,s1
v4.2(Phase II),26,Ayaka,5,6495,64764,10.0,58.2,-,b
v4.2(Phase II),26,Sangonomiya Kokomi,5,31197,62844,49.6,56.5,-,s
v4.2(Phase II),26,Dehya,5,1170,58698,2.0,52.8,-,f
v4.2(Phase II),26,Hu Tao,5,12243,57165,21.4,51.4,-,a
v4.2(Phase II),26,Venti,5,5301,52671,10.1,47.4,-,b
v4.2(Phase II),26,Ganyu,5,2025,51132,4.0,46.0,-,f
v4.2(Phase II),26,Yae Miko,5,17406,49251,35.3,44.3,-,s
v4.2(Phase II),26,Alhaitham,5,23112,46470,49.7,41.8,-,s
v4.2(Phase II),26,Wanderer,5,4479,45027,9.9,40.5,-,b
v4.2(Phase II),26,Tartaglia,5,9888,43995,22.5,39.6,-,a
v4.2(Phase II),26,Aloy,5,27,41049,0.1,36.9,-,f
v4.2(Phase II),26,Yoimiya,5,2616,41031,6.4,36.9,-,b
v4.2(Phase II),26,Nilou,5,4866,38595,12.6,34.7,-,b
v4.2(Phase II),26,Xiao,5,1719,36075,4.8,32.4,-,f
v4.2(Phase II),26,Baizhu,5,25605,35817,71.5,32.2,-,s1
v4.2(Phase II),26,Shenhe,5,3420,33654,10.2,30.3,-,b
v4.2(Phase II),26,Kamisato Ayato,5,6150,33597,18.3,30.2,-,b
v4.2(Phase II),26,Klee,5,714,27921,2.6,25.1,-,f
v4.2(Phase II),26,Cyno,5,4242,24924,17.0,22.4,-,b
v4.2(Phase II),26,Eula,5,927,23034,4.0,20.7,-,f
v4.2(Phase II),26,Arataki Itto,5,693,19419,3.6,17.5,-,f
